statename,rank,countryd,val2015,val2016,val2017,val2018,share15,share16,share17,share18,change
Pennsylvania,19,Taiwan,386.13,360.66,367.67,407.37,0.979,0.9894,0.95,0.9924,10.8
Pennsylvania,20,Spain,239.82,174.09,210.05,371.39,0.6081,0.4776,0.5427,0.9047,76.81
Pennsylvania,21,Saudi Arabia,354.06,358.01,335.36,346.01,0.8977,0.9821,0.8665,0.8429,3.17
Pennsylvania,22,Thailand,185.61,258.12,159.24,326,0.4706,0.7081,0.4115,0.7942,104.72
Pennsylvania,23,Ireland,554.77,459.6,196.9,313.11,1.4066,1.2608,0.5088,0.7628,59.02
Pennsylvania,24,Israel,213.25,231.74,266.32,264.98,0.5407,0.6357,0.6881,0.6455,-0.5
Pennsylvania,25,Dominican Republic,185.37,236.26,255.3,254.1,0.47,0.6481,0.6597,0.619,-0.47
Puerto Rico,0,World,20179.48,19871.94,15876.02,18147.59,1.3423,1.3695,1.0267,1.0905,14.31
Puerto Rico,0,Top 25,19309.29,18859.25,15116.91,17065.57,95.6878,94.9039,95.2185,94.0377,12.89
Puerto Rico,1,Netherlands,3064.15,3000.63,2302.04,2902.98,15.1845,15.0998,14.5001,15.9965,26.1
Puerto Rico,2,Italy,918.73,2461.64,2090.79,2350.39,4.5528,12.3875,13.1695,12.9515,12.42
Puerto Rico,3,Belgium,4451,3879.06,1708.77,1678.94,22.057,19.5203,10.7632,9.2516,-1.75
Puerto Rico,4,Germany,332.16,314.53,596.49,1430.45,1.646,1.5828,3.7572,7.8823,139.81
Puerto Rico,5,Japan,1372.7,1474.26,1358.98,1274.24,6.8024,7.4188,8.56,7.0215,-6.24
Puerto Rico,6,China,823.31,677.83,739.59,1150.75,4.0799,3.411,4.6586,6.3411,55.59
Puerto Rico,7,Spain,1335.07,966.21,879.07,947.01,6.616,4.8622,5.5371,5.2184,7.73
Puerto Rico,8,Canada,729.45,954.95,697.6,870.09,3.6148,4.8055,4.3941,4.7945,24.73
Puerto Rico,9,Dominican Republic,558.69,607.02,555.22,684.51,2.7686,3.0547,3.4972,3.7719,23.29
Puerto Rico,10,United Kingdom,1151.68,407.02,456.17,650.49,5.7072,2.0482,2.8733,3.5844,42.6
Puerto Rico,11,Mexico,419.64,460.34,374.26,494.44,2.0795,2.3165,2.3574,2.7245,32.11
Puerto Rico,12,France,656.86,478.96,528.13,442.81,3.2551,2.4102,3.3266,2.44,-16.16
Puerto Rico,13,Ireland,228.29,348.79,265.46,230.4,1.1313,1.7552,1.6721,1.2696,-13.21
Puerto Rico,14,Brazil,191.62,189.33,140.65,227.3,0.9496,0.9528,0.8859,1.2525,61.61
Puerto Rico,15,Singapore,589.1,501.8,179.1,224.43,2.9193,2.5252,1.1281,1.2367,25.31
Puerto Rico,16,Austria,1363.75,1127.93,1226.14,207.36,6.7581,5.676,7.7232,1.1427,-83.09
Puerto Rico,17,"Korea, South",136.7,109.86,80.43,193.28,0.6774,0.5528,0.5066,1.065,140.32
Puerto Rico,18,Taiwan,152.43,111.06,130.16,179.86,0.7553,0.5589,0.8198,0.9911,38.19
Puerto Rico,19,Turkey,52.59,38.4,86.33,178.66,0.2606,0.1932,0.5438,0.9845,106.94
Puerto Rico,20,Argentina,88.24,122.41,107.74,165.79,0.4373,0.616,0.6787,0.9135,53.87
Puerto Rico,21,India,114.06,169.2,134.8,148.13,0.5652,0.8514,0.8491,0.8163,9.89
Puerto Rico,22,Barbados,69.83,46.78,57.26,132.95,0.346,0.2354,0.3607,0.7326,132.19
Puerto Rico,23,Switzerland,251.76,227.72,184.66,125.53,1.2476,1.1459,1.1631,0.6917,-32.02
Puerto Rico,24,Hong Kong,104.61,70.44,95.35,88.41,0.5184,0.3545,0.6006,0.4872,-7.28
Puerto Rico,25,Australia,152.88,113.09,141.73,86.37,0.7576,0.5691,0.8927,0.4759,-39.06
Rhode Island,0,World,2132.71,2278.14,2391.71,2399.76,0.1419,0.157,0.1547,0.1442,0.34
Rhode Island,0,Top 25,1844.15,2018.01,2136.55,2149.41,86.4697,88.5815,89.3317,89.5677,0.6
Rhode Island,1,Canada,530.57,530.71,493.49,511.85,24.8778,23.2958,20.6333,21.3294,3.72
Rhode Island,2,Dominican Republic,92.79,154.4,230.23,239.86,4.3508,6.7774,9.6263,9.995,4.18
Rhode Island,3,Mexico,180.61,208.37,220.88,198.9,8.4685,9.1464,9.2353,8.2885,-9.95
Rhode Island,4,China,129.63,162.87,166.25,144.21,6.0783,7.1494,6.9511,6.0095,-13.26
Rhode Island,5,Turkey,131.94,64.04,124.57,130.57,6.1865,2.8113,5.2086,5.441,4.81
Rhode Island,6,Germany,108.31,96.11,119.81,123.32,5.0788,4.2189,5.0093,5.1389,2.93
Rhode Island,7,Italy,77.83,85.86,114.37,121.52,3.6493,3.7687,4.782,5.0639,6.25
Rhode Island,8,Singapore,63.51,85.86,83.79,65.98,2.9781,3.769,3.5035,2.7494,-21.26
Rhode Island,9,Japan,65.69,92.15,68.48,63.53,3.0803,4.0451,2.8631,2.6472,-7.23
Rhode Island,10,"Korea, South",29.09,37.17,54.82,63.4,1.3638,1.6316,2.2919,2.6421,15.66
Rhode Island,11,Ireland,92.8,54.82,64.88,60.31,4.3515,2.4065,2.7129,2.5131,-7.05
Rhode Island,12,United Kingdom,59.09,72.04,88.5,56.49,2.7708,3.1623,3.7005,2.3541,-36.17
Rhode Island,13,Hong Kong,43.91,45.02,47.15,49.41,2.059,1.9764,1.9713,2.0589,4.8
Rhode Island,14,Egypt,18.9,1.89,15.64,47.36,0.8863,0.083,0.6537,1.9735,202.89
Rhode Island,15,France,43,39.77,41.26,39.6,2.0163,1.7458,1.7252,1.6504,-4.02
Rhode Island,16,Belgium,24.94,21.67,27.95,32.91,1.1694,0.9512,1.1686,1.3714,17.75
Rhode Island,17,Taiwan,39.52,101.11,37.73,31.08,1.8532,4.4381,1.5774,1.2953,-17.61
Rhode Island,18,Thailand,18.5,22.99,16.87,28.8,0.8674,1.009,0.7055,1.2002,70.71
Rhode Island,19,Brazil,9.08,23.27,8.78,25.53,0.4259,1.0215,0.3669,1.0638,190.93
Rhode Island,20,Malaysia,15.87,16.01,16.83,21.66,0.7439,0.7029,0.7038,0.9024,28.65
Rhode Island,21,Costa Rica,17.23,21.12,20.87,21.03,0.8077,0.9271,0.8728,0.8765,0.77
Rhode Island,22,India,12.38,48.92,22.75,19.56,0.5806,2.1474,0.9512,0.8149,-14.05
Rhode Island,23,Israel,10.21,11.91,12.38,18.58,0.4789,0.5227,0.5175,0.7744,50.13
Rhode Island,24,Saudi Arabia,8.84,2.43,16.4,17.03,0.4143,0.1065,0.6855,0.7097,3.88
Rhode Island,25,Netherlands,19.89,17.49,21.87,16.9,0.9326,0.7676,0.9143,0.7043,-22.7
South Carolina,0,World,31021.19,31323.57,32199.07,34637.03,2.0635,2.1587,2.0824,2.0814,7.57
South Carolina,0,Top 25,26849.62,27595.8,28204.58,31115.82,86.5525,88.0992,87.5944,89.834,10.32
South Carolina,1,China,4435.61,6433.56,6230.14,5637,14.2986,20.5391,19.3488,16.2745,-9.52
South Carolina,2,Canada,3692.7,3479.92,3785.25,3969.76,11.9038,11.1096,11.7558,11.461,4.87
South Carolina,3,Germany,3940.37,3744.99,3646.75,3769.76,12.7022,11.9558,11.3256,10.8836,3.37
South Carolina,4,Mexico,2501.32,2118.95,2607.78,2762.39,8.0632,6.7647,8.0989,7.9752,5.93
South Carolina,5,United Kingdom,2842.23,2841.71,2287.04,2415.78,9.1622,9.0721,7.1028,6.9746,5.63
South Carolina,6,Singapore,1116.25,559.71,411.52,1865.75,3.5983,1.7869,1.278,5.3866,353.38
South Carolina,7,Japan,1802.56,1094.28,1660.7,1639.6,5.8107,3.4935,5.1576,4.7337,-1.27
South Carolina,8,United Arab Emirates,548.51,532.94,395.25,1182.68,1.7682,1.7014,1.2275,3.4145,199.22
South Carolina,9,Australia,796.04,793.7,775.57,843.62,2.5661,2.5339,2.4087,2.4356,8.77
South Carolina,10,Taiwan,219.74,269.37,283.18,793.87,0.7084,0.8599,0.8795,2.292,180.34
South Carolina,11,Belgium,669.55,615.72,595.07,762.92,2.1584,1.9657,1.8481,2.2026,28.21
South Carolina,12,"Korea, South",587.45,633.14,1062.78,665.34,1.8937,2.0213,3.3007,1.9209,-37.4
South Carolina,13,Brazil,485.21,363.71,346.46,587.47,1.5641,1.1611,1.076,1.6961,69.57
South Carolina,14,France,423.51,361.11,503.54,497.46,1.3652,1.1528,1.5638,1.4362,-1.21
South Carolina,15,Saudi Arabia,524.72,478.4,736.74,482.21,1.6915,1.5273,2.2881,1.3922,-34.55
South Carolina,16,India,380.6,349.46,418.71,443.54,1.2269,1.1156,1.3004,1.2806,5.93
South Carolina,17,Spain,92.27,677.22,99.62,438.52,0.2974,2.162,0.3094,1.266,340.19
South Carolina,18,Norway,10.95,295.26,335.42,349.51,0.0353,0.9426,1.0417,1.0091,4.2
South Carolina,19,South Africa,129.99,119.16,135.9,345.48,0.419,0.3804,0.4221,0.9974,154.22
South Carolina,20,Italy,191.42,222.56,266.24,319.4,0.6171,0.7105,0.8269,0.9221,19.96
South Carolina,21,Netherlands,404.84,381.84,302.25,318.84,1.305,1.219,0.9387,0.9205,5.49
South Carolina,22,Russia,292.72,266.08,294.99,281.96,0.9436,0.8495,0.9162,0.814,-4.42
South Carolina,23,Chile,213.66,401.41,616.28,280.06,0.6888,1.2815,1.914,0.8085,-54.56
South Carolina,24,Colombia,424.9,435.49,212.63,244.04,1.3697,1.3903,0.6604,0.7046,14.77
South Carolina,25,Malaysia,122.5,126.1,194.77,218.85,0.3949,0.4026,0.6049,0.6319,12.37
South Dakota,0,World,1420.51,1218.05,1359.71,1437.23,0.0945,0.0839,0.0879,0.0864,5.7
South Dakota,0,Top 25,1293.7,1101.76,1280.64,1356.97,91.073,90.4531,94.1845,94.4158,5.96
South Dakota,1,Canada,526.21,448.59,536.12,585.35,37.044,36.8285,39.4291,40.7279,9.18
South Dakota,2,Mexico,389.13,308.68,345.32,338.24,27.3936,25.3424,25.3965,23.5343,-2.05
South Dakota,3,Japan,56.39,61.08,79.99,66.02,3.9695,5.0148,5.8831,4.5932,-17.47
South Dakota,4,Germany,15.47,15.87,27.74,48.08,1.0894,1.3026,2.0403,3.3451,73.3
South Dakota,5,China,34.14,64.76,63.59,47.77,2.4035,5.3167,4.6769,3.3236,-24.88
South Dakota,6,Belgium,23.4,20.34,38.38,38.88,1.6474,1.6698,2.8229,2.7051,1.29
South Dakota,7,United Kingdom,9.33,17.88,17.55,35.67,0.6568,1.4683,1.291,2.4817,103.19
South Dakota,8,Australia,33.95,29.28,33.14,29.05,2.3899,2.4039,2.4372,2.0214,-12.33
South Dakota,9,"Korea, South",31.8,28.12,18.4,20.86,2.2383,2.3089,1.3531,1.4513,13.37
South Dakota,10,Saudi Arabia,64.04,6.89,30.47,19.28,4.508,0.5658,2.2412,1.3417,-36.73
South Dakota,11,Israel,13.77,17.39,17.51,16.91,0.9695,1.4278,1.2877,1.1765,-3.43
South Dakota,12,Ukraine,7.81,1.81,7.51,16.09,0.5498,0.1483,0.5521,1.1198,114.37
South Dakota,13,Hong Kong,16.35,14.9,6.54,15.08,1.1509,1.2234,0.4812,1.0492,130.47
South Dakota,14,Argentina,5.81,4.64,8.09,10.56,0.4094,0.3809,0.5948,0.7344,30.52
South Dakota,15,United Arab Emirates,14.69,4.09,5.66,8.84,1.0339,0.3355,0.4161,0.6154,56.34
South Dakota,16,Netherlands,7.12,8.04,6.89,8.54,0.501,0.6604,0.5065,0.5945,24.07
South Dakota,17,New Zealand,7.97,11.93,5.84,7.23,0.5609,0.9791,0.4296,0.5028,23.72
South Dakota,18,Thailand,5.44,6.8,7.08,6.79,0.3829,0.558,0.521,0.4727,-4.09
South Dakota,19,Italy,3.39,7.53,2.16,6.45,0.2384,0.618,0.1589,0.4488,198.53
South Dakota,20,Finland,5.79,3.45,6.94,6.35,0.4078,0.2831,0.5102,0.4417,-8.49
South Dakota,21,Brazil,6.5,5.51,5.25,5.78,0.4573,0.4525,0.3862,0.402,10.03
South Dakota,22,India,1.55,1.42,1.73,5.33,0.1088,0.1166,0.1271,0.3707,208.21
South Dakota,23,Fiji,5.15,4.28,1.62,5,0.3624,0.3517,0.1188,0.3479,209.52
South Dakota,24,Philippines,3.12,5.39,3.4,4.47,0.2196,0.4427,0.2498,0.3114,31.74
South Dakota,25,South Africa,5.4,3.09,3.71,4.35,0.38,0.2534,0.2732,0.3028,17.16
Tennessee,0,World,32616.85,31494.71,33246.13,32703.15,2.1696,2.1705,2.1501,1.9652,-1.63
Tennessee,0,Top 25,29197.01,28318.44,29791.31,29039.33,89.5151,89.9149,89.6084,88.7967,-2.52
Tennessee,1,Canada,8678.32,8721.36,9021.82,7845.25,26.6069,27.6915,27.1365,23.9893,-13.04
Tennessee,2,Mexico,4910.74,4467.39,4697.62,4868.04,15.0558,14.1846,14.1298,14.8855,3.63
Tennessee,3,China,2249.85,2224.18,2501.99,2510.04,6.8978,7.0621,7.5257,7.6752,0.32
Tennessee,4,Japan,1863.63,1718.67,1984.45,1947.47,5.7137,5.457,5.969,5.955,-1.86
Tennessee,5,Netherlands,1124.82,1087.82,1272.64,1367.56,3.4486,3.454,3.8279,4.1817,7.46
Tennessee,6,Singapore,976.2,1073.4,1127.97,1194.55,2.9929,3.4082,3.3928,3.6527,5.9
Tennessee,7,United Kingdom,957.69,954.92,937.48,1129.22,2.9362,3.032,2.8198,3.4529,20.45
Tennessee,8,Belgium,1276.07,1296.83,1349.77,1079.09,3.9123,4.1176,4.0599,3.2997,-20.05
Tennessee,9,Germany,921.53,949.44,1063.1,993.66,2.8253,3.0146,3.1977,3.0384,-6.53
Tennessee,10,"Korea, South",797.76,776.71,836.72,748.25,2.4458,2.4662,2.5167,2.288,-10.57
Tennessee,11,Australia,905.66,719.54,705.23,682.13,2.7767,2.2847,2.1212,2.0858,-3.28
Tennessee,12,Italy,260.56,295.51,374.81,593.94,0.7989,0.9383,1.1274,1.8162,58.46
Tennessee,13,Hong Kong,323.69,482.56,531.9,564.29,0.9924,1.5322,1.5999,1.7255,6.09
Tennessee,14,Brazil,732.22,501.74,520,456.25,2.2449,1.5931,1.5641,1.3951,-12.26
Tennessee,15,France,337.84,410.34,402.14,373.4,1.0358,1.3029,1.2096,1.1418,-7.15
Tennessee,16,United Arab Emirates,538.33,383.74,357.18,357.8,1.6505,1.2184,1.0743,1.0941,0.17
Tennessee,17,South Africa,201,159.67,254.4,335.52,0.6163,0.507,0.7652,1.026,31.89
Tennessee,18,Chile,439.51,344.12,334.81,296.49,1.3475,1.0926,1.0071,0.9066,-11.45
Tennessee,19,India,292.31,300.41,298.67,293.62,0.8962,0.9538,0.8984,0.8978,-1.69
Tennessee,20,Vietnam,252.18,242.56,212.95,287.82,0.7732,0.7702,0.6405,0.8801,35.16
Tennessee,21,Colombia,252.74,226.08,231.98,239.29,0.7749,0.7178,0.6978,0.7317,3.15
Tennessee,22,Argentina,174.82,157.82,196.69,236.84,0.536,0.5011,0.5916,0.7242,20.41
Tennessee,23,Switzerland,270.87,269.54,222.02,221.39,0.8305,0.8558,0.6678,0.677,-0.28
Tennessee,24,Saudi Arabia,198.99,289.12,152.29,210.96,0.6101,0.918,0.4581,0.6451,38.52
Tennessee,25,Taiwan,259.69,264.97,202.69,206.46,0.7962,0.8413,0.6097,0.6313,1.86
Texas,0,World,248780.41,231310.08,264541.38,315447.76,16.5486,15.9412,17.1083,18.9562,19.24
Texas,0,Top 25,213113.72,198909.64,229746.69,273780.13,85.6634,85.9926,86.8472,86.791,19.17
Texas,1,Mexico,93100.8,92039.14,97700.7,109748.56,37.4229,39.7904,36.9321,34.7914,12.33
Texas,2,Canada,25508.74,19965.66,22897.69,27442.51,10.2535,8.6316,8.6556,8.6995,19.85
Texas,3,China,11502.32,10765.41,16418.68,16586.87,4.6235,4.6541,6.2065,5.2582,1.02
Texas,4,"Korea, South",8094,6888.15,9723.1,13178.05,3.2535,2.9779,3.6755,4.1776,35.53
Texas,5,Japan,5071.63,6190.25,8862.8,11869.41,2.0386,2.6762,3.3503,3.7627,33.92
Texas,6,Brazil,7221.18,7034.24,10035.14,10342.3,2.9026,3.041,3.7934,3.2786,3.06
Texas,7,Netherlands,6732.45,6373.48,7026.22,9715.47,2.7062,2.7554,2.656,3.0799,38.27
Texas,8,United Kingdom,4279.21,3866.25,5662.47,8422.88,1.7201,1.6715,2.1405,2.6701,48.75
Texas,9,Taiwan,3271.4,4298.71,4704.53,7256.22,1.315,1.8584,1.7784,2.3003,54.24
Texas,10,Singapore,4913.74,4842.87,5838.16,6205.42,1.9751,2.0937,2.2069,1.9672,6.29
Texas,11,India,1756.78,2100.23,3333.09,5116.35,0.7062,0.908,1.2599,1.6219,53.5
Texas,12,Colombia,5842.84,3833.89,3816.62,4649.03,2.3486,1.6575,1.4427,1.4738,21.81
Texas,13,Chile,3010.18,2717.58,2989.95,4636.74,1.21,1.1749,1.1302,1.4699,55.08
Texas,14,Germany,3290.3,3413.27,3998.94,4181.36,1.3226,1.4756,1.5116,1.3255,4.56
Texas,15,Italy,1609.32,1387,2076.71,4075.55,0.6469,0.5996,0.785,1.292,96.25
Texas,16,Belgium,4592.23,3657.15,3637.07,3913.25,1.8459,1.5811,1.3749,1.2405,7.59
Texas,17,Venezuela,3945.08,2245.39,2045.05,3772.05,1.5858,0.9707,0.7731,1.1958,84.45
Texas,18,Peru,2360.25,2242.1,2863.71,3447.31,0.9487,0.9693,1.0825,1.0928,20.38
Texas,19,France,2598.81,2462.63,3179.53,3375.05,1.0446,1.0646,1.2019,1.0699,6.15
Texas,20,United Arab Emirates,2412.4,2071.81,2113.4,3171.2,0.9697,0.8957,0.7989,1.0053,50.05
Texas,21,Argentina,2679.32,2274.58,2389.95,2696.19,1.077,0.9833,0.9034,0.8547,12.81
Texas,22,Ecuador,2712.09,1767.85,2036.61,2631.5,1.0902,0.7643,0.7699,0.8342,29.21
Texas,23,Hong Kong,2075.01,2371.01,2505.3,2504.96,0.8341,1.025,0.947,0.7941,-0.01
Texas,24,Thailand,1199.15,1316.27,1744.81,2450.3,0.482,0.569,0.6596,0.7768,40.43
Texas,25,Saudi Arabia,3334.49,2784.71,2146.46,2391.61,1.3403,1.2039,0.8114,0.7582,11.42
Utah,0,World,13307.64,12077.65,11583.3,14373.26,0.8852,0.8324,0.7491,0.8637,24.09
Utah,0,Top 25,12480.64,11302.7,10837.76,13592.23,93.7856,93.5836,93.5636,94.5661,25.42
Utah,1,United Kingdom,3036.57,3074.04,2318.54,5095.96,22.8182,25.4523,20.0162,35.4544,119.79
Utah,2,Canada,1491.92,1322.73,1212.5,1784.36,11.211,10.9519,10.4677,12.4144,47.16
Utah,3,Japan,547.66,504.04,611.33,805.59,4.1154,4.1734,5.2777,5.6048,31.78
Utah,4,Hong Kong,1947.34,1506.78,1618.07,738.03,14.6332,12.4758,13.969,5.1347,-54.39
Utah,5,Mexico,853.94,740.92,674.64,725.49,6.4169,6.1346,5.8243,5.0475,7.54
Utah,6,Taiwan,710.23,610.11,635.96,711.81,5.337,5.0515,5.4904,4.9523,11.93
Utah,7,China,841.02,648.26,737.02,576.8,6.3199,5.3674,6.3628,4.013,-21.74
Utah,8,Netherlands,364.85,448.56,407.04,445.57,2.7417,3.7139,3.514,3.1,9.47
Utah,9,Germany,266.47,343.25,394.01,404.98,2.0023,2.8421,3.4015,2.8176,2.78
Utah,10,"Korea, South",376.79,318.32,346.96,402.02,2.8314,2.6356,2.9953,2.797,15.87
Utah,11,Australia,190.52,189.49,250.54,273.64,1.4317,1.5689,2.1629,1.9038,9.22
Utah,12,India,201.75,101.46,58.71,224.25,1.516,0.8401,0.5069,1.5602,281.96
Utah,13,France,129.75,171.96,180.85,215.37,0.975,1.4238,1.5613,1.4984,19.09
Utah,14,Singapore,358.73,291.17,396.14,180.99,2.6956,2.4108,3.42,1.2592,-54.31
Utah,15,Switzerland,219.06,209.03,98.46,164.96,1.6461,1.7307,0.85,1.1477,67.54
Utah,16,Italy,167.37,173.41,193.99,162.29,1.2577,1.4358,1.6748,1.1291,-16.34
Utah,17,Belgium,127.53,87.62,98.03,127.52,0.9583,0.7255,0.8463,0.8872,30.08
Utah,18,Brazil,92.76,103.22,156.69,103.63,0.6971,0.8546,1.3527,0.721,-33.87
Utah,19,Spain,44.8,63.17,79.93,93.34,0.3366,0.523,0.6901,0.6494,16.78
Utah,20,Malaysia,98.13,75.92,91.3,82.29,0.7374,0.6286,0.7882,0.5725,-9.87
Utah,21,Israel,40.63,49.39,57.08,63.48,0.3053,0.409,0.4928,0.4417,11.22
Utah,22,Philippines,112.56,47.76,49.26,63.23,0.8458,0.3955,0.4253,0.4399,28.35
Utah,23,Thailand,147.61,129.66,63.33,57.68,1.1092,1.0736,0.5467,0.4013,-8.92
Utah,24,Austria,46.49,58.46,48.19,45.47,0.3494,0.4841,0.416,0.3163,-5.65
Utah,25,Chile,66.17,33.97,59.17,43.49,0.4972,0.2813,0.5108,0.3026,-26.51
Virginia,0,World,17801.08,16310.98,16508.63,18357.71,1.1841,1.1241,1.0676,1.1032,11.2
Virginia,0,Top 25,14065.52,12691.47,13121.82,14520.09,79.015,77.8094,79.4846,79.0953,10.66
Virginia,1,Canada,3422.41,2905.93,2973.05,3163.94,19.2258,17.8158,18.009,17.2349,6.42
Virginia,2,China,1569.31,1625.76,1719.75,1217.43,8.8158,9.9673,10.4173,6.6317,-29.21
Virginia,3,Mexico,1231.24,1089.53,1051.86,1109.97,6.9166,6.6797,6.3716,6.0463,5.52
Virginia,4,United Kingdom,1040.17,894.82,919.54,1054.67,5.8433,5.486,5.57,5.7451,14.7
Virginia,5,Germany,843.72,819.24,817.69,1053.36,4.7397,5.0226,4.9531,5.738,28.82
Virginia,6,Netherlands,555.55,534.67,435.54,685.48,3.1208,3.278,2.6382,3.734,57.39
Virginia,7,Belgium,555,568.92,573.28,581.38,3.1178,3.4879,3.4726,3.1669,1.41
Virginia,8,Singapore,349.77,297.24,410.61,576.81,1.9649,1.8223,2.4873,3.1421,40.48
Virginia,9,Japan,444.74,444.02,441.09,505.68,2.4984,2.7222,2.6719,2.7546,14.64
Virginia,10,"Korea, South",432.77,370.6,370,445.4,2.4311,2.2721,2.2413,2.4262,20.38
Virginia,11,Taiwan,569.31,523.63,499.44,433.28,3.1982,3.2103,3.0254,2.3602,-13.25
Virginia,12,Brazil,521.53,309.43,304.15,425.07,2.9297,1.897,1.8424,2.3155,39.76
Virginia,13,India,237.2,261.21,269.58,403.82,1.3325,1.6014,1.633,2.1997,49.79
Virginia,14,Italy,282.23,204.14,195.05,321.53,1.5855,1.2515,1.1815,1.7515,64.84
Virginia,15,Australia,259.79,222.85,245.22,304.17,1.4594,1.3662,1.4854,1.6569,24.04
Virginia,16,France,281.08,223.68,259.12,274.66,1.579,1.3714,1.5696,1.4962,6
Virginia,17,Thailand,127.49,174.35,106.08,253.75,0.7162,1.0689,0.6426,1.3822,139.21
Virginia,18,Switzerland,234.9,242.34,263.1,242.01,1.3196,1.4857,1.5937,1.3183,-8.02
Virginia,19,Croatia,52.49,80.45,218.88,222.62,0.2949,0.4932,1.3259,1.2127,1.71
Virginia,20,Saudi Arabia,364.27,287.05,203.27,221.51,2.0463,1.7599,1.2313,1.2066,8.97
Virginia,21,Turkey,168.48,90.78,204.31,217.43,0.9465,0.5565,1.2376,1.1844,6.42
Virginia,22,Hong Kong,183.66,239.65,233.32,214.15,1.0317,1.4692,1.4134,1.1665,-8.22
Virginia,23,Indonesia,229.23,170.55,154.9,210.26,1.2878,1.0456,0.9383,1.1454,35.74
Virginia,24,Vietnam,109.19,109.24,119.16,192.03,0.6134,0.6697,0.7218,1.046,61.16
Virginia,25,French Guiana,0,1.41,133.82,189.72,0,0.0086,0.8106,1.0334,41.77
Virgin Islands,0,World,149.3,296.47,960.94,705.71,0.0099,0.0204,0.0621,0.0424,-26.56
Virgin Islands,0,Top 25,145.71,249.6,753.76,696.42,97.599,84.1928,78.4395,98.6847,-7.61
Virgin Islands,1,Martinique,18.25,39.42,113.33,108.32,12.2261,13.296,11.7938,15.3492,-4.42
Virgin Islands,2,Mexico,1.91,51.6,110.49,73.64,1.2774,17.4041,11.4985,10.4354,-33.35
Virgin Islands,3,Guadeloupe,14.97,39.65,148.1,70.56,10.0239,13.3738,15.4121,9.9989,-52.36
Virgin Islands,4,British Virgin Islands,2.09,1.65,38.46,66.02,1.3981,0.557,4.002,9.3551,71.67
Virgin Islands,5,Argentina,0,0,18.08,57.77,0,0.0008,1.8811,8.1864,219.6
Virgin Islands,6,Brazil,2.3,23.33,38.33,57.15,1.5413,7.8704,3.9887,8.0989,49.11
Virgin Islands,7,Dominican Republic,2.84,9.85,51.96,51.21,1.9053,3.3222,5.4072,7.2568,-1.44
Virgin Islands,8,Panama,19.39,0,13.89,34.9,12.9844,0,1.4452,4.9457,151.32
Virgin Islands,9,Canada,0.21,0.09,5.78,31.26,0.1424,0.0314,0.6017,4.4298,440.63
Virgin Islands,10,Barbados,0.03,0,23.29,25.72,0.0223,0,2.4239,3.6445,10.42
Virgin Islands,11,Antigua and Barbuda,8.51,4.69,38.4,19.77,5.7024,1.5806,3.9964,2.8008,-48.53
Virgin Islands,12,Bermuda,0,0.36,12.78,17.73,0.0017,0.1213,1.3304,2.5124,38.69
Virgin Islands,13,Colombia,0.38,10.24,7.28,11.5,0.2545,3.4529,0.7573,1.6296,58.02
Virgin Islands,14,Netherlands,3.8,21.33,30.71,11.46,2.5443,7.1956,3.1958,1.6234,-62.7
Virgin Islands,15,Curacao,13.15,7.5,11.52,11.08,8.8051,2.5315,1.1993,1.5706,-3.82
Virgin Islands,16,Sint Maarten,48.93,20.31,36.43,9.89,32.7726,6.8511,3.7911,1.4013,-72.86
Virgin Islands,17,Cayman Islands,1.25,7.15,3.32,7.35,0.8341,2.4108,0.3453,1.041,121.42
Virgin Islands,18,St Kitts and Nevis,1.39,5.86,9.79,6.52,0.9317,1.9762,1.0185,0.9243,-33.35
Virgin Islands,19,Jamaica,1.04,0,5.29,6.35,0.6979,0,0.5509,0.9,19.98
Virgin Islands,20,France,0.5,0.26,7.13,4.11,0.3332,0.0885,0.7425,0.5819,-42.44
Virgin Islands,21,Anguilla,0.4,0.19,6.47,3.98,0.2651,0.0649,0.6738,0.5644,-38.48
Virgin Islands,22,Bahamas,0,4.95,9.54,3.13,0,1.669,0.9927,0.4434,-67.2
Virgin Islands,23,French Guiana,0,0,0.95,2.6,0,0,0.0988,0.3688,174.18
Virgin Islands,24,Hong Kong,1.04,1.13,6.66,2.45,0.6933,0.3806,0.6926,0.3472,-63.18
Virgin Islands,25,Spain,3.35,0.04,5.76,1.94,2.2418,0.014,0.5999,0.2749,-66.35
Vermont,0,World,3176.35,2993.02,2775.99,2919.61,0.2113,0.2063,0.1795,0.1754,5.17
Vermont,0,Top 25,3064.26,2897.35,2683.29,2809.04,96.4711,96.8036,96.6606,96.2128,4.69
Vermont,1,Canada,1172.14,1188.28,1071.29,1268.89,36.9019,39.7016,38.5914,43.461,18.44
Vermont,2,Hong Kong,301.54,352.38,259.94,262.01,9.4934,11.7733,9.364,8.9742,0.8
Vermont,3,Taiwan,109.52,95.77,132,194.57,3.448,3.1998,4.7552,6.6643,47.4
Vermont,4,"Korea, South",133.66,153.28,174.14,185.96,4.2081,5.1212,6.2731,6.3693,6.79
Vermont,5,China,220.04,176.26,201.9,168.12,6.9273,5.8891,7.2732,5.7582,-16.73
Vermont,6,Malaysia,231.72,192.57,173.23,154.52,7.295,6.4341,6.2404,5.2924,-10.8
Vermont,7,United Kingdom,86.3,72.99,79.54,87.63,2.717,2.4387,2.8655,3.0013,10.16
