"","year","SITC","class","country","export","import"
"368","2015","1","BEVERAGES AND TOBACCO","Samoa",1116095,0
"369","2015","1","BEVERAGES AND TOBACCO","Vanuatu",15972,0
"370","2015","1","BEVERAGES AND TOBACCO","Kiribati",190108,0
"371","2015","1","BEVERAGES AND TOBACCO","Tuvalu",3159,0
"372","2015","1","BEVERAGES AND TOBACCO","New Caledonia",615046,0
"373","2015","1","BEVERAGES AND TOBACCO","French Polynesia",1255914,428514
"374","2015","1","BEVERAGES AND TOBACCO","Marshall Islands",1479380,0
"375","2015","1","BEVERAGES AND TOBACCO","Micronesia",3148651,0
"376","2015","1","BEVERAGES AND TOBACCO","Palau",1741616,0
"377","2015","1","BEVERAGES AND TOBACCO","Nauru",40500,0
"378","2015","1","BEVERAGES AND TOBACCO","Fiji",273328,84222306
"379","2015","1","BEVERAGES AND TOBACCO","Tonga",187572,0
"380","2015","1","BEVERAGES AND TOBACCO","Morocco",2309217,203860
"381","2015","1","BEVERAGES AND TOBACCO","Algeria",18090,0
"382","2015","1","BEVERAGES AND TOBACCO","Libya",1216920,0
"383","2015","1","BEVERAGES AND TOBACCO","Egypt",4444487,4009943
"384","2015","1","BEVERAGES AND TOBACCO","Western Sahara",7110,0
"385","2015","1","BEVERAGES AND TOBACCO","Equatorial Guinea",412998,0
"386","2015","1","BEVERAGES AND TOBACCO","Cameroon",493082,786884
"387","2015","1","BEVERAGES AND TOBACCO","Senegal",731871,0
"388","2015","1","BEVERAGES AND TOBACCO","Guinea",17022,0
"389","2015","1","BEVERAGES AND TOBACCO","Sierra Leone",334651,101903
"390","2015","1","BEVERAGES AND TOBACCO","Cote d'Ivoire",41995,0
"391","2015","1","BEVERAGES AND TOBACCO","Ghana",1143096,143685
"392","2015","1","BEVERAGES AND TOBACCO","Gambia",1332583,29400
"393","2015","1","BEVERAGES AND TOBACCO","Togo",64729,3338
"394","2015","1","BEVERAGES AND TOBACCO","Nigeria",36250748,153192
"395","2015","1","BEVERAGES AND TOBACCO","Gabon",15800,0
"396","2015","1","BEVERAGES AND TOBACCO","Benin",5089766,0
"397","2015","1","BEVERAGES AND TOBACCO","Angola",126539,24505
"398","2015","1","BEVERAGES AND TOBACCO","Congo (Brazzaville)",15254,0
"399","2015","1","BEVERAGES AND TOBACCO","Cabo Verde",0,431506
"400","2015","1","BEVERAGES AND TOBACCO","Sao Tome and Principe",6653,0
"401","2015","1","BEVERAGES AND TOBACCO","Liberia",55026,0
"402","2015","1","BEVERAGES AND TOBACCO","Congo (Kinshasa)",128561,0
"403","2015","1","BEVERAGES AND TOBACCO","Eritrea",0,29468
"404","2015","1","BEVERAGES AND TOBACCO","Ethiopia",57128,456885
"405","2015","1","BEVERAGES AND TOBACCO","Djibouti",206063,0
"406","2015","1","BEVERAGES AND TOBACCO","Uganda",7993,0
"407","2015","1","BEVERAGES AND TOBACCO","Kenya",382360,202560
"408","2015","1","BEVERAGES AND TOBACCO","Seychelles",64573,0
"409","2015","1","BEVERAGES AND TOBACCO","British Indian Ocean Territories",5375,0
"410","2015","1","BEVERAGES AND TOBACCO","Tanzania",68136,903894
"411","2015","1","BEVERAGES AND TOBACCO","Mauritius",27654,85653
"412","2015","1","BEVERAGES AND TOBACCO","Mozambique",22550,291473
"413","2015","1","BEVERAGES AND TOBACCO","Reunion",184537,0
"414","2015","1","BEVERAGES AND TOBACCO","French Southern and Antarctic Lands",37957,0
"415","2015","1","BEVERAGES AND TOBACCO","South Africa",19813753,56606472
"416","2015","1","BEVERAGES AND TOBACCO","Namibia",30346,4532
"417","2015","1","BEVERAGES AND TOBACCO","Botswana",15876,0
"418","2015","1","BEVERAGES AND TOBACCO","Zambia",0,219780
"419","2015","1","BEVERAGES AND TOBACCO","Eswatini",27908,0
"420","2015","1","BEVERAGES AND TOBACCO","Zimbabwe",0,7763336
"421","2015","1","BEVERAGES AND TOBACCO","Malawi",0,25605806
"422","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","World Total",73233845574,31454335963
"423","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Canada",6706082674,11555258620
"424","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Mexico",8021820637,1421046285
"425","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Guatemala",237327971,109940836
"426","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Belize",7530467,4332261
"427","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","El Salvador",85529308,24432387
"428","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Honduras",81181435,53774457
"429","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Nicaragua",38486371,14987532
"430","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Costa Rica",188129266,83098028
"431","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Panama",38187942,16495849
"432","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Bermuda",4203844,355768
"433","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Bahamas",38953644,48449778
"434","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Cuba",21506165,0
"435","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Jamaica",34172454,135495674
"436","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Turks and Caicos Islands",6368973,475256
"437","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Cayman Islands",7203357,962561
"438","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Haiti",22015489,526427
"439","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Dominican Republic",160270552,36405327
"440","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Anguilla",2449484,4800
"441","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","British Virgin Islands",6283820,7900
"442","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","St Kitts and Nevis",6099253,166803
"443","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Antigua and Barbuda",5280225,356238
"444","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Montserrat",364056,12556
"445","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Dominica",1458805,0
"446","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","St Lucia",3566042,245153
"447","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","St Vincent and the Grenadines",5071618,135129
"448","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Grenada",3007429,36210
"449","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Barbados",21368498,917634
"450","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Trinidad and Tobago",43624443,11225019
"451","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Sint Maarten",13635873,769565
"452","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Curacao",6922833,1665823
"453","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Aruba",5708517,2141420
"454","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Guadeloupe",2339505,0
"455","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Martinique",744346,0
"456","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Colombia",428834928,687408202
"457","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Venezuela",129577288,87538290
"458","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Guyana",3491458,32644382
"459","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Suriname",1874868,78286565
"460","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","French Guiana",86639,0
"461","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Ecuador",99654274,255992602
"462","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Peru",345402818,293687992
"463","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Bolivia",8071138,59010221
"464","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Chile",221935448,850660362
"465","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Brazil",581647928,2298728341
"466","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Paraguay",4188197,52004988
"467","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Uruguay",18310993,23909264
"468","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Argentina",139873488,127053413
"469","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Iceland",40014119,6284051
"470","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Sweden",153717391,165505430
"471","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Norway",125617929,13250349
"472","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Finland",152113560,11727920
"473","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Faroe Islands",0,407011
"474","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Denmark",53134407,67566029
"475","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","United Kingdom",1718233170,290558545
"476","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Ireland",39263396,34512514
"477","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Netherlands",1553396055,436475801
"478","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Belgium",1203553592,46231170
"479","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Luxembourg",69076528,8759843
"480","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Monaco",150810,33727
"481","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","France",378557606,428172924
"482","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Germany",1969551360,854030735
"483","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Austria",98927204,52660677
"484","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Czech Republic",12918762,29568946
"485","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Slovakia",35217475,2362794
"486","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Hungary",15443136,29868166
"487","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Liechtenstein",185247,257071
"488","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Switzerland",231549175,27555762
"489","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Estonia",9941979,9047349
"490","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Latvia",4353156,9988166
"491","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Lithuania",9876803,5686491
"492","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Poland",147016542,45532663
"493","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Russia",309329894,183227531
"494","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Belarus",349371,1267686
"495","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Ukraine",44818313,99045234
"496","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Armenia",183548,208651
"497","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Azerbaijan",1108313,255513
"498","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Georgia",2288437,871501
"499","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Kazakhstan",3189546,117681754
"500","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Kyrgyzstan",486094,5000
"501","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Moldova",41149,111020
"502","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Tajikistan",63895,0
"503","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Turkmenistan",27107,475000
"504","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Uzbekistan",640955,857994
"505","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Spain",872468861,211833125
"506","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Portugal",127744323,45627906
"507","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Gibraltar",26208,0
"508","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Malta",2984694,636212
"509","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","San Marino",76787,6530
"510","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Italy",1180146005,205391905
"511","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Croatia",26949553,1505769
"512","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Slovenia",17721743,5183430
"513","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Bosnia and Herzegovina",1447255,118815
"514","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Macedonia",117549,690242
"515","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Serbia",727728,129580
"516","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Kosovo",21249,32870
"517","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Montenegro",25000,2662
"518","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Albania",1002895,12421026
"519","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Greece",66963207,41007799
"520","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Romania",46825561,24751089
"521","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Bulgaria",8395596,24903334
"522","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Turkey",1991242325,198563325
"523","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Cyprus",3784131,1902775
"524","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Syria",2496312,99262
"525","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Lebanon",34014982,1033145
"526","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Iraq",15196917,134975
"527","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Iran",70683292,0
"528","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Israel",56534959,80552383
"529","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Gaza Strip Administered by Israel",28200,0
"530","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","West Bank Administered by Israel",18125,224932
"531","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Jordan",37899509,1429278
"532","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Kuwait",72554868,1142578
"533","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Saudi Arabia",392113787,69347677
"534","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Qatar",8846331,2445455
"535","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","United Arab Emirates",126985496,10943203
"536","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Yemen",1430770,0
"537","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Oman",10920182,2646000
"538","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Bahrain",55474101,0
"539","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Afghanistan",598541,1406163
"540","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","India",1402772583,1214595696
"541","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Pakistan",536291039,69975221
"542","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Nepal",643299,240244
"543","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Bangladesh",450796819,8253394
"544","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Sri Lanka",22452000,16647020
"545","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Burma",21569402,5017454
"546","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Thailand",973122247,406259808
"547","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Vietnam",1547104368,105008530
"548","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Laos",2553055,1250344
"549","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Cambodia",15768498,624425
"550","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Malaysia",386427873,152840673
"551","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Singapore",337815470,185090268
"552","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Indonesia",1622295231,1059439520
"553","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Timor-Leste",19497,0
"554","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Brunei",178385,0
"555","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Philippines",489434053,84678545
"556","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Macau",431104,469695
"557","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Maldives",2293457,0
"558","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","China",24197398683,2119277261
"559","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Mongolia",1493208,10033802
"560","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Korea, South",2642139803,466187795
"561","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Hong Kong",441592292,33629369
"562","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Taiwan",1610933621,269028220
"563","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Japan",3603991467,533351426
"564","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Australia",236391048,967973977
"565","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Christmas Island",89690,0
"566","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Papua New Guinea",6180819,100373
"567","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","New Zealand",39680731,227327779
"568","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Samoa",498471,0
"569","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Solomon Islands",27681,329074
"570","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Vanuatu",3150,2126014
"571","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Kiribati",78704,24432
"572","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","New Caledonia",17712245,0
"573","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Wallis and Futuna",33190,0
"574","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","French Polynesia",2225867,81385
"575","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Marshall Islands",1355677,146947
"576","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Micronesia",1210017,200946
"577","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Palau",640640,254874
"578","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Fiji",6204833,12576791
"579","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Tonga",17421,260805
"580","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Morocco",141322941,119601034
"581","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Algeria",43766589,0
"582","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Tunisia",95905831,4237940
"583","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Libya",8954632,0
"584","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Egypt",568267317,45920383
"585","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Sudan",3205158,8968547
"586","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Equatorial Guinea",261770,7770
"587","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Mauritania",3541098,8790
"588","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Cameroon",2364938,51017062
"589","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Senegal",12138158,18266417
"590","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Mali",1275011,331523
"591","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Guinea",3357378,74301363
"592","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Sierra Leone",3718123,28525842
"593","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Cote d'Ivoire",3276715,63669308
"594","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Ghana",22138329,15278074
"595","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Gambia",363400,0
"596","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Niger",1203452,22834
"597","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Togo",2663916,6400
"598","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Nigeria",38433881,6659340
"599","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Central African Republic",3930,236395
"600","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Gabon",1445164,77133961
"601","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Chad",1789940,10534809
"602","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","St Helena",6695,0
"603","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Burkina Faso",2101380,53800
"604","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Benin",11130012,3050
"605","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Angola",21932281,15736
"606","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Congo (Brazzaville)",2655659,20648256
"607","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Guinea-Bissau",48968,0
"608","2015","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Cabo Verde",191100,0
