,statename,rank,countryd,val2015,val2016,val2017,val2018,val2019,val2020,share15,share16,share17,share18,share19,share20,change
847,Ohio,25,Malaysia,409.9,363.74,286.03,339.54,491.87,628.12,0.5944,0.566,0.4231,0.4836,0.7131,0.9587,18.71
848,Oklahoma,0,World,11015.37,8485.86,9697.78,11278.11,11834.5,10822.95,0.4898,0.3879,0.4141,0.4435,0.4738,0.4632,16.3
849,Oklahoma,0,Top 25,10364.5,7744.62,9133.46,10710.52,11143.33,10330.36,94.0912,91.265,94.181,94.9673,94.1597,95.4486,17.27
850,Oklahoma,1,Canada,4443.92,2541.7,3035.98,4306.17,4910.48,4354.99,40.3429,29.9521,31.3059,38.1817,41.4929,40.2385,41.84
851,Oklahoma,2,China,2488.12,2012.2,2526.04,2766.95,2659.78,2348.46,22.5877,23.7124,26.0476,24.5338,22.4748,21.6989,9.54
852,Oklahoma,3,Mexico,1023.74,815.25,814.68,796.84,695.65,748.91,9.2937,9.6071,8.4007,7.0653,5.8781,6.9196,-2.19
853,Oklahoma,4,Germany,266.23,277.35,360.05,364.87,333.6,469.05,2.4169,3.2684,3.7127,3.2352,2.8189,4.3338,1.34
854,Oklahoma,5,United Kingdom,185.42,248.63,229.22,356.32,256.69,206.23,1.6833,2.9299,2.3637,3.1594,2.169,1.9055,55.45
855,Oklahoma,6,Japan,342.28,351.01,409.85,333.8,303.44,246.13,3.1073,4.1364,4.2262,2.9597,2.564,2.2741,-18.56
856,Oklahoma,7,India,209.5,110.11,161.84,218.39,240.45,163.14,1.9019,1.2976,1.6689,1.9364,2.0318,1.5074,34.94
857,Oklahoma,8,South Africa,84.89,103.47,147.6,188.72,175.67,169.96,0.7706,1.2194,1.522,1.6733,1.4844,1.5703,27.86
858,Oklahoma,9,Italy,154.76,164.03,165.52,177.74,218.5,120.98,1.4049,1.933,1.7068,1.576,1.8463,1.1178,7.38
859,Oklahoma,10,Taiwan,183.17,154.79,177.75,175.8,170.45,160.41,1.6629,1.8241,1.8329,1.5588,1.4403,1.4821,-1.1
860,Oklahoma,11,France,132.7,155.67,184.58,141.06,152.61,154.07,1.2047,1.8345,1.9033,1.2507,1.2895,1.4235,-23.58
861,Oklahoma,12,"Korea, South",65.06,72.55,136.49,126.97,148.56,142.57,0.5906,0.855,1.4074,1.1258,1.2553,1.3173,-6.97
862,Oklahoma,13,Vietnam,102.28,82,92.63,104.5,120.98,147.72,0.9285,0.9663,0.9551,0.9265,1.0223,1.3649,12.81
863,Oklahoma,14,Thailand,137.56,83.8,79.93,91.64,109.94,120.59,1.2488,0.9875,0.8242,0.8125,0.929,1.1142,14.65
864,Oklahoma,16,Singapore,38.33,50.37,79.34,61.51,76.42,62.84,0.348,0.5936,0.8182,0.5454,0.6457,0.5806,-22.48
865,Oklahoma,17,Bangladesh,38.67,52.67,50.53,57.68,35.66,48.32,0.3511,0.6206,0.521,0.5114,0.3013,0.4465,14.16
866,Oklahoma,19,Netherlands,25.03,39.59,67.53,50.67,61.01,58.09,0.2273,0.4665,0.6964,0.4492,0.5155,0.5368,-24.97
867,Oklahoma,20,Belgium,52.64,38.15,31.56,50.61,69.66,108.33,0.4779,0.4496,0.3255,0.4487,0.5886,1.001,60.34
868,Oklahoma,21,Australia,110.97,59.14,44.93,49.72,54.78,63.36,1.0074,0.6969,0.4633,0.4408,0.4629,0.5854,10.67
869,Oklahoma,23,Brazil,24.69,21.44,30.58,44.42,130.45,93.79,0.2242,0.2527,0.3153,0.3939,1.1023,0.8666,45.29
870,Oregon,0,World,14821.74,17594.73,18308.12,20070.95,18666.49,17366.76,0.6591,0.8043,0.7817,0.7893,0.7474,0.7433,9.63
871,Oregon,0,Top 25,14143.74,16946.2,17620.84,19369.73,17777.75,16555.01,95.4256,96.3141,96.246,96.5063,95.2388,95.3258,9.93
872,Oregon,1,China,2546.93,2152.03,2570.86,3332.18,2086.5,1998.41,17.1837,12.2311,14.0422,16.602,11.1778,11.5071,29.61
873,Oregon,2,Canada,2703.16,2478.88,2761.27,3040.62,3241.9,2951.04,18.2378,14.0888,15.0822,15.1494,17.3675,16.9924,10.12
874,Oregon,3,Japan,1521.31,2143.37,2085.27,2925.96,2729.17,1775.61,10.264,12.1819,11.3898,14.5781,14.6207,10.2242,40.32
875,Oregon,4,"Korea, South",1587.2,1760.18,1865.88,1761.81,2097.25,2320.43,10.7086,10.004,10.1915,8.7779,11.2354,13.3613,-5.58
876,Oregon,5,Ireland,571.2,2996.27,2479.8,1742.57,941.43,626.27,3.8538,17.0294,13.5448,8.6821,5.0434,3.6061,-29.73
877,Oregon,6,Netherlands,617.98,303.36,751.25,1125.29,957.99,1017.08,4.1694,1.7242,4.1034,5.6065,5.1322,5.8565,49.79
878,Oregon,7,Mexico,713.44,874.17,875.58,866.29,968.76,890.88,4.8134,4.9684,4.7825,4.3161,5.1898,5.1298,-1.06
879,Oregon,8,Israel,804.45,948.9,908.61,713.94,588.24,675.2,5.4275,5.3931,4.9629,3.5571,3.1513,3.8879,-21.42
880,Oregon,9,Germany,450.27,458.42,485.87,639.03,775.06,808.44,3.0379,2.6054,2.6539,3.1839,4.1521,4.6551,31.52
881,Oregon,10,Taiwan,382.37,513.35,539.4,453.64,504.42,706.7,2.5798,2.9176,2.9462,2.2602,2.7023,4.0692,-15.9
882,Oregon,11,Vietnam,406.18,413.2,402.87,411,565.21,632.28,2.7405,2.3485,2.2005,2.0477,3.028,3.6408,2.02
883,Oregon,12,Russia,195.42,156.01,236.76,405.76,280.65,151.89,1.3184,0.8867,1.2932,2.0216,1.5035,0.8746,71.38
884,Oregon,13,Singapore,108.36,209.22,299.51,292.06,352.84,333.25,0.7311,1.1891,1.636,1.4551,1.8902,1.9189,-2.49
885,Oregon,14,Malaysia,119.33,252.1,171.77,288.51,310.91,336.49,0.8051,1.4328,0.9382,1.4375,1.6656,1.9375,67.96
886,Oregon,15,India,140.65,132.32,172.8,184.82,137.73,125.97,0.949,0.7521,0.9439,0.9208,0.7378,0.7253,6.95
887,Oregon,16,United Kingdom,165.36,152.48,139.71,176.11,169.62,148.27,1.1156,0.8667,0.7631,0.8774,0.9087,0.8538,26.06
888,Oregon,17,Thailand,281.76,219.86,153.8,166.11,224.15,263.59,1.901,1.2496,0.8401,0.8276,1.2008,1.5178,8
889,Oregon,18,France,109.76,127.01,129.04,157.82,147.05,93.14,0.7405,0.7219,0.7048,0.7863,0.7878,0.5363,22.3
890,Oregon,19,Italy,132.36,126.25,103.89,153.92,140.21,182.74,0.893,0.7176,0.5675,0.7669,0.7511,1.0522,48.16
891,Oregon,20,Indonesia,104.68,101.4,99.98,138.99,99.33,93.94,0.7063,0.5763,0.5461,0.6925,0.5322,0.5409,39.02
892,Oregon,21,Switzerland,113.59,112.29,120.19,138.26,187.16,177.39,0.7664,0.6382,0.6565,0.6888,1.0027,1.0214,15.03
893,Oregon,23,Brazil,100.18,69.84,74.16,68.89,101.97,69.36,0.6759,0.397,0.4051,0.3432,0.5463,0.3994,-7.1
894,Oregon,24,Chile,98.21,77.45,52,54.32,67.76,63.21,0.6626,0.4402,0.284,0.2706,0.363,0.3639,4.46
895,Oregon,25,Sweden,115.86,83.72,47.13,53.35,49.92,55.67,0.7817,0.4758,0.2574,0.2658,0.2674,0.3206,13.2
896,Pennsylvania,0,World,79803.81,77164.71,83282.83,88575.84,89937.48,84793.33,3.5487,3.5274,3.5561,3.4834,3.6011,3.629,6.36
897,Pennsylvania,0,Top 25,70675.24,68492.37,74340.07,77437.79,79022.18,76407.88,88.5612,88.7613,89.2622,87.4254,87.8635,90.1107,4.17
898,Pennsylvania,1,China,20149.97,16862.49,17365.26,15399.37,12309.11,13469.96,25.2494,21.8526,20.8509,17.3855,13.6863,15.8856,-11.32
899,Pennsylvania,2,Canada,10712.68,9995.55,11685.22,11743.98,10939.56,9935.82,13.4238,12.9535,14.0308,13.2587,12.1635,11.7177,0.5
900,Pennsylvania,3,Mexico,4223.4,4027.29,5384.17,6376.18,7113.27,5804.81,5.2922,5.2191,6.4649,7.1986,7.9091,6.8458,18.42
901,Pennsylvania,4,Germany,5816.84,5822.9,5216.15,5786.84,6159.48,6347.19,7.2889,7.5461,6.2632,6.5332,6.8486,7.4855,10.94
902,Pennsylvania,5,Switzerland,2631.9,3757.54,3145.57,3475.31,6570.14,7214.19,3.298,4.8695,3.777,3.9235,7.3052,8.508,10.48
903,Pennsylvania,6,"Korea, South",3676.72,3112.24,3420.01,3164.83,4313.76,5012.08,4.6072,4.0332,4.1065,3.573,4.7964,5.9109,-7.46
904,Pennsylvania,7,United Kingdom,2549.39,2083.2,1991.22,3115.7,3039.43,2302.85,3.1946,2.6997,2.3909,3.5176,3.3795,2.7158,56.47
905,Pennsylvania,8,Italy,1530.53,1582.93,2297.4,2942.87,4993.8,3326.88,1.9179,2.0514,2.7585,3.3224,5.5525,3.9235,28.1
906,Pennsylvania,9,Israel,5038.85,4150.27,3575.02,2597.6,1411.31,1203,6.314,5.3785,4.2926,2.9326,1.5692,1.4187,-27.34
907,Pennsylvania,10,Japan,2281.8,2032.15,1988.81,2354.68,2398.52,2076.29,2.8593,2.6335,2.388,2.6584,2.6669,2.4486,18.4
908,Pennsylvania,12,Ireland,1559.82,1295.59,991.16,1963.33,1346.55,1575.7,1.9546,1.679,1.1901,2.2166,1.4972,1.8583,98.08
909,Pennsylvania,13,Belgium,1284.38,761.34,581.78,1871.38,4868.86,4824.19,1.6094,0.9866,0.6986,2.1127,5.4136,5.6894,221.67
910,Pennsylvania,14,India,1445.45,1960.83,1985.83,1780.66,1675.7,1327.35,1.8113,2.5411,2.3844,2.0103,1.8632,1.5654,-10.33
911,Pennsylvania,17,Russia,776.27,678.19,949,1457.71,1540.89,1204.31,0.9727,0.8789,1.1395,1.6457,1.7133,1.4203,53.61
912,Pennsylvania,18,France,1085.67,1088.44,1190.89,1327.86,1169.18,1218.27,1.3604,1.4105,1.4299,1.4991,1.3,1.4368,11.5
913,Pennsylvania,19,Brazil,718.76,915.87,1591.49,1187.72,1256.9,735.83,0.9007,1.1869,1.9109,1.3409,1.3975,0.8678,-25.37
914,Pennsylvania,20,Vietnam,803.3,835.28,976.78,1035.58,1458.54,2500.38,1.0066,1.0825,1.1729,1.1691,1.6217,2.9488,6.02
915,Pennsylvania,21,Finland,748.33,817.78,899.21,961.88,1047.63,963.43,0.9377,1.0598,1.0797,1.0859,1.1648,1.1362,6.97
916,Pennsylvania,22,Austria,474.7,741.76,875.4,951.06,734.89,549.57,0.5948,0.9613,1.0511,1.0737,0.8171,0.6481,8.64
917,Pennsylvania,23,Sweden,946.86,723.22,753.45,882.71,899.47,814.81,1.1865,0.9372,0.9047,0.9966,1.0001,0.9609,17.16
918,Pennsylvania,24,Taiwan,690.52,616.96,762.67,761.95,1000.68,911.06,0.8653,0.7995,0.9158,0.8602,1.1126,1.0744,-0.09
919,Pennsylvania,25,Australia,717.75,780.58,716.61,631.91,608.54,652.3,0.8994,1.0116,0.8605,0.7134,0.6766,0.7693,-11.82
920,Puerto Rico,0,World,19603.21,21198.44,18521.17,27739.33,24250.64,21224.65,0.8717,0.969,0.7908,1.0909,0.971,0.9084,49.77
921,Puerto Rico,0,Top 25,18127.28,19982.2,17236.09,26172.38,22552.93,19829.19,92.471,94.2626,93.0616,94.3511,92.9993,93.4253,51.85
922,Puerto Rico,1,Ireland,5777.79,6393.8,3870.73,7016.33,9127.02,9061.99,29.4737,30.1616,20.8989,25.2938,37.6362,42.6956,81.27
923,Puerto Rico,2,Singapore,3522.42,2913.61,2194.14,3824.84,2062.4,1285.7,17.9686,13.7444,11.8467,13.7885,8.5045,6.0576,74.32
924,Puerto Rico,3,Switzerland,215.55,1378.14,2153.56,2996.69,1841.63,1451.31,1.0996,6.5011,11.6275,10.803,7.5941,6.8378,39.15
925,Puerto Rico,4,"Korea, South",323.94,1336.62,996.28,2060.41,1296.25,574.23,1.6525,6.3053,5.3791,7.4278,5.3452,2.7055,106.81
926,Puerto Rico,5,China,733.85,699.25,735.39,1042.89,802.65,880.04,3.7435,3.2986,3.9706,3.7596,3.3098,4.1463,41.81
927,Puerto Rico,6,Dominican Republic,506.24,703.67,744.43,973.82,538.13,506.09,2.5824,3.3194,4.0194,3.5106,2.2191,2.3844,30.81
928,Puerto Rico,7,Canada,699.3,562.12,719.19,786.09,711.07,782.14,3.5673,2.6517,3.8831,2.8339,2.9321,3.6851,9.3
929,Puerto Rico,8,Colombia,266.27,384.63,425.96,738.67,801.42,500.72,1.3583,1.8144,2.2998,2.6629,3.3047,2.3592,73.41
930,Puerto Rico,9,Mexico,388.72,458.24,453.58,657.73,665,567.51,1.9829,2.1617,2.449,2.3711,2.7422,2.6738,45.01
931,Puerto Rico,10,Brazil,599.21,247.23,332.3,645.94,356.76,407.3,3.0567,1.1663,1.7942,2.3286,1.4711,1.919,94.38
932,Puerto Rico,11,Trinidad and Tobago,461.71,399.66,461.85,637.46,537.83,371.38,2.3553,1.8853,2.4936,2.298,2.2178,1.7498,38.02
933,Puerto Rico,12,Japan,551.7,360.62,375.75,573.84,573.62,562.5,2.8143,1.7011,2.0288,2.0687,2.3654,2.6502,52.72
934,Puerto Rico,14,Italy,253.81,440.48,391.18,513,633.17,510.02,1.2947,2.0779,2.112,1.8494,2.611,2.403,31.14
935,Puerto Rico,15,Russia,300.12,286.08,162.42,477.54,538.25,306.22,1.531,1.3495,0.8769,1.7215,2.2195,1.4427,194.02
936,Puerto Rico,16,India,212.99,261.84,317.62,473.9,280.56,202.19,1.0865,1.2352,1.7149,1.7084,1.1569,0.9526,49.2
937,Puerto Rico,17,Germany,287.98,297.69,542.57,412.58,391.42,386.23,1.469,1.4043,2.9295,1.4873,1.6141,1.8197,-23.96
938,Puerto Rico,18,Belgium,819.28,929.05,466.45,373.87,241.11,221.16,4.1793,4.3826,2.5185,1.3478,0.9942,1.042,-19.85
939,Puerto Rico,19,United Kingdom,445.17,416.61,310.92,322.09,205.22,173.82,2.2709,1.9653,1.6787,1.1611,0.8462,0.819,3.59
940,Puerto Rico,20,Netherlands,419.7,300.05,225.06,274.54,266.82,297.36,2.141,1.4154,1.2152,0.9897,1.1003,1.401,21.98
941,Puerto Rico,21,Costa Rica,126.55,123.14,134.82,190.55,125.75,143.17,0.6456,0.5809,0.7279,0.6869,0.5186,0.6746,41.34
942,Puerto Rico,22,Spain,189.42,178.37,164.43,177.88,182.76,153.14,0.9663,0.8414,0.8878,0.6412,0.7536,0.7215,8.18
943,Puerto Rico,24,France,211.14,186.87,139.42,171.7,119.91,130.98,1.0771,0.8815,0.7528,0.619,0.4944,0.6171,23.15
944,Rhode Island,0,World,8237.27,8747.74,9369.25,10525.29,11581.85,8799.4,0.3663,0.3999,0.4001,0.4139,0.4637,0.3766,12.34
945,Rhode Island,0,Top 25,7957.54,8505.06,9104.69,10234,11234.69,8493.7,96.604,97.2258,97.1763,97.2324,97.0025,96.5258,12.4
946,Rhode Island,1,Mexico,1213.99,1153.08,2226.03,2504.45,2932.62,1507.84,14.7378,13.1815,23.7589,23.7946,25.3209,17.1357,12.51
947,Rhode Island,2,Germany,2358.01,2257.49,1881.16,2261.35,2208.34,1525.18,28.626,25.8066,20.078,21.4849,19.0672,17.3328,20.21
948,Rhode Island,3,China,1187.52,1185.87,918.53,971.83,876.08,809.08,14.4164,13.5563,9.8037,9.2333,7.5643,9.1947,5.8
949,Rhode Island,4,Slovakia,347.24,485.43,550.1,966.23,974.17,749.31,4.2154,5.5492,5.8713,9.1801,8.4112,8.5154,75.65
950,Rhode Island,5,Japan,47.43,841.62,699.07,733.21,755.39,765.91,0.5758,9.6209,7.4613,6.9662,6.5222,8.7041,4.88
951,Rhode Island,6,Canada,431.71,405.47,580.37,624.1,1121.32,1012.06,5.2409,4.6351,6.1944,5.9296,9.6817,11.5015,7.54
952,Rhode Island,7,United Kingdom,527.53,540.02,611.24,451.95,379.89,244,6.4041,6.1732,6.5239,4.294,3.28,2.773,-26.06
953,Rhode Island,8,France,155.7,333.35,316.65,313.84,83.32,125.62,1.8902,3.8107,3.3796,2.9818,0.7194,1.4276,-0.89
954,Rhode Island,9,Costa Rica,182.83,148.12,197.97,205.1,301.57,587.32,2.2195,1.6932,2.113,1.9486,2.6038,6.6746,3.6
955,Rhode Island,10,Netherlands,168.87,56.9,86.87,156.3,243.08,218.85,2.0501,0.6505,0.9271,1.485,2.0988,2.4871,79.93
956,Rhode Island,11,Spain,159.52,213.94,146.52,139.11,19.52,26.4,1.9366,2.4456,1.5639,1.3217,0.1685,0.3,-5.06
957,Rhode Island,12,Ireland,5,133.72,153.88,138.03,366.51,106.53,0.0607,1.5287,1.6424,1.3115,3.1645,1.2107,-10.3
958,Rhode Island,13,Belgium,78.81,15.26,44.51,101.88,183.09,73.78,0.9567,0.1745,0.4751,0.968,1.5808,0.8384,128.9
959,Rhode Island,14,Austria,97.91,89.08,77.67,100.15,96.59,76.04,1.1886,1.0183,0.8289,0.9515,0.834,0.8641,28.94
960,Rhode Island,15,Hungary,376.74,238.73,178.84,98.43,217.98,220.63,4.5736,2.729,1.9088,0.9352,1.8821,2.5073,-44.96
961,Rhode Island,16,Italy,97.73,79.11,114.84,93.95,90.16,92.13,1.1865,0.9043,1.2257,0.8926,0.7785,1.047,-18.2
962,Rhode Island,17,India,52.61,51.27,51.97,61.34,71.89,61.48,0.6387,0.5861,0.5547,0.5828,0.6207,0.6987,18.03
963,Rhode Island,18,Thailand,75.55,73.61,54.49,55.19,49.22,34.58,0.9172,0.8414,0.5816,0.5244,0.425,0.393,1.29
964,Rhode Island,20,Taiwan,49.97,40.16,51.79,41.09,45.89,38.3,0.6067,0.459,0.5527,0.3904,0.3963,0.4353,-20.65
965,Rhode Island,21,Switzerland,65.66,44.5,46.63,36.73,60.16,56.08,0.7971,0.5088,0.4977,0.3489,0.5195,0.6374,-21.23
966,Rhode Island,22,Vietnam,37.47,42.41,33.34,34.9,38.62,40.19,0.4549,0.4849,0.3558,0.3316,0.3334,0.4567,4.68
967,Rhode Island,23,"Korea, South",37.21,33.57,32.58,32.61,39.03,34.6,0.4518,0.3837,0.3478,0.3099,0.337,0.3932,0.09
968,Rhode Island,25,Russia,93.03,17.28,26.25,29.64,49.92,29.65,1.1294,0.1975,0.2802,0.2816,0.431,0.337,12.89
969,South Carolina,0,World,39044.27,36112.47,37490.35,40212.93,42301.3,40098.63,1.7362,1.6508,1.6008,1.5815,1.6937,1.7161,7.26
970,South Carolina,0,Top 25,34636.71,32292.31,33578.36,35600.62,36804.76,34977.52,88.7114,89.4215,89.5654,88.5303,87.0062,87.2287,6.02
971,South Carolina,1,China,5877.42,5921.72,6622.55,7280.19,6461.32,5813.2,15.0532,16.398,17.6647,18.1041,15.2745,14.4973,9.93
972,South Carolina,2,Germany,7465.89,6593.96,6872.65,6926.23,6834.81,6219.8,19.1216,18.2595,18.3318,17.2239,16.1574,15.5112,0.78
973,South Carolina,3,Mexico,3451.28,3395.38,3637.86,3855.88,4763.56,4451.12,8.8394,9.4022,9.7035,9.5886,11.261,11.1004,5.99
974,South Carolina,4,Canada,2778.7,2946.45,2820.84,2959.4,2813.5,2456.94,7.1168,8.1591,7.5242,7.3593,6.6511,6.1272,4.91
975,South Carolina,5,Japan,2622.37,1517.56,1304.89,1347.16,1511.08,1154.3,6.7164,4.2023,3.4806,3.3501,3.5722,2.8786,3.24
976,South Carolina,6,India,921.93,840.12,1031.35,1186.09,1195.74,1171.39,2.3612,2.3264,2.751,2.9495,2.8267,2.9213,15
977,South Carolina,7,Austria,1195.3,1081.84,1115.36,982.25,949.95,937.52,3.0614,2.9958,2.9751,2.4426,2.2457,2.338,-11.93
978,South Carolina,8,France,1083.36,1123.55,933.36,966.13,972.26,737.7,2.7747,3.1113,2.4896,2.4025,2.2984,1.8397,3.51
979,South Carolina,9,United Kingdom,1100.92,735.27,889.57,939.06,1247.68,1545.83,2.8197,2.0361,2.3728,2.3352,2.9495,3.8551,5.56
980,South Carolina,10,Malaysia,542.35,696.03,752.06,861.83,974.67,739.6,1.3891,1.9274,2.006,2.1432,2.3041,1.8445,14.59
981,South Carolina,11,Italy,1296.23,836.18,740.39,782.92,833.72,601.61,3.3199,2.3155,1.9749,1.9469,1.9709,1.5003,5.74
982,South Carolina,12,"Korea, South",423.07,454.35,660.22,767.71,699.25,610.74,1.0836,1.2582,1.761,1.9091,1.653,1.5231,16.28
983,South Carolina,13,Vietnam,576.48,594.44,746.18,738.16,839.79,1853.13,1.4765,1.6461,1.9903,1.8356,1.9853,4.6214,-1.07
984,South Carolina,14,Netherlands,451.76,575.43,379.59,680.14,824.44,564.22,1.157,1.5934,1.0125,1.6914,1.949,1.4071,79.18
985,South Carolina,15,Thailand,431.65,471.98,559.75,635.73,728.65,778.9,1.1055,1.307,1.493,1.5809,1.7225,1.9425,13.57
986,South Carolina,16,Taiwan,563.68,584.19,558.46,607.56,710.94,785.83,1.4437,1.6177,1.4896,1.5109,1.6806,1.9597,8.79
987,South Carolina,17,Spain,312.05,391.83,454.06,527.76,537.47,609.73,0.7992,1.085,1.2111,1.3124,1.2706,1.5206,16.23
988,South Carolina,18,Russia,456.8,595.57,475.15,523.89,381.38,495.05,1.17,1.6492,1.2674,1.3028,0.9016,1.2346,10.26
989,South Carolina,19,Brazil,481.19,377.78,451.44,477.3,545.76,448.93,1.2324,1.0461,1.2041,1.1869,1.2902,1.1196,5.73
990,South Carolina,20,Hungary,507.31,564.16,516.77,461.75,505.15,686.97,1.2993,1.5622,1.3784,1.1483,1.1942,1.7132,-10.65
991,South Carolina,21,Czech Republic,560.82,566.54,440.95,450.86,500.98,463.59,1.4364,1.5688,1.1762,1.1212,1.1843,1.1561,2.25
992,South Carolina,22,Honduras,451.86,443.06,482.04,430.53,475.16,399.61,1.1573,1.2269,1.2858,1.0706,1.1233,0.9966,-10.69
993,South Carolina,23,Indonesia,425.62,416.65,482.24,422.15,556.57,528.11,1.0901,1.1538,1.2863,1.0498,1.3157,1.317,-12.46
994,South Dakota,0,World,1140.57,1030.98,1099.23,1114.81,1148.33,1262.65,0.0507,0.0471,0.0469,0.0438,0.046,0.054,1.42
995,South Dakota,0,Top 25,1118.16,1004.48,1073.07,1091.61,1119.64,1228.1,98.0359,97.4297,97.62,97.9184,97.5016,97.2636,1.73
996,South Dakota,1,Canada,543.23,361.42,413.43,423.79,385.8,428.25,47.6283,35.056,37.6106,38.0147,33.5963,33.9167,2.51
997,South Dakota,2,China,153.24,198.46,216.29,220.16,240.75,230.61,13.4355,19.2493,19.676,19.749,20.9648,18.2642,1.79
998,South Dakota,3,Brazil,157.98,168.49,141.55,139.08,171.63,183.6,13.8511,16.3425,12.877,12.4754,14.9459,14.5412,-1.75
999,South Dakota,4,Mexico,69.83,72.24,83.81,79.14,57.81,77.06,6.1224,7.0066,7.6243,7.0991,5.0343,6.1032,-5.57
1000,South Dakota,5,Germany,21.21,32.61,27.59,30.98,41.79,58.04,1.8593,3.1626,2.5102,2.7793,3.6396,4.5966,12.29
1001,South Dakota,6,Japan,31.86,28.75,29.45,27.52,27.12,12.98,2.7931,2.789,2.6792,2.4683,2.3618,1.0283,-6.57
1002,South Dakota,7,Taiwan,25.43,21.29,24.21,20.91,25.37,22.03,2.2295,2.065,2.2027,1.8755,2.2094,1.7446,-13.65
1003,South Dakota,8,Italy,14.55,23.06,14.73,17.71,24.6,16.87,1.2756,2.2363,1.3397,1.5886,2.1419,1.3363,20.26
1004,South Dakota,9,Netherlands,8.34,12.57,11.72,17.34,19.85,19.07,0.7313,1.2195,1.0665,1.555,1.7285,1.5099,47.87
1005,South Dakota,10,"Korea, South",13.62,11.83,17.38,15.93,15.01,19.17,1.1944,1.1477,1.5807,1.4286,1.307,1.5182,-8.34
1006,South Dakota,11,Poland,5.68,3.16,10.47,13.84,9.1,12.92,0.498,0.3061,0.9526,1.2416,0.7921,1.0235,32.18
1007,South Dakota,12,Vietnam,6.92,5.71,8.92,9.77,13.15,16.9,0.6068,0.5539,0.8115,0.8761,1.1453,1.3384,9.5
1008,South Dakota,13,India,7.02,5.85,8.89,9.72,17.21,18.91,0.6153,0.5672,0.8092,0.8717,1.4986,1.4974,9.25
1009,South Dakota,14,Malaysia,10.71,10.39,14.48,9.3,7.52,5.2,0.9388,1.0079,1.3177,0.8346,0.6553,0.412,-35.77
1010,South Dakota,15,Spain,5.77,4.76,11.73,8.87,6.07,32.97,0.5055,0.4618,1.0668,0.7954,0.5288,2.6114,-24.38
1011,South Dakota,16,United Kingdom,6.82,13.84,9.21,8.49,12.04,11.17,0.5976,1.3421,0.8378,0.7617,1.0485,0.8849,-7.8
1012,South Dakota,17,France,4.27,7.75,6.43,6.96,9.11,6.08,0.3745,0.7513,0.5852,0.6245,0.7935,0.4815,8.23
1013,South Dakota,18,Ireland,2.68,5.26,4.26,6.71,7.1,3.55,0.2351,0.5103,0.3872,0.6017,0.6185,0.2811,57.62
1014,South Dakota,19,Austria,7.25,2.79,5.15,5.56,6.01,3.64,0.6356,0.2709,0.4687,0.4989,0.5232,0.2886,7.96
1015,South Dakota,20,Israel,1.25,3.4,2.24,5.47,6.37,6.92,0.1094,0.3298,0.2039,0.4909,0.5549,0.5482,144.15
1016,South Dakota,22,Sweden,4.72,2.31,2.61,3.04,4.12,7.11,0.4137,0.224,0.2375,0.273,0.3586,0.5629,16.6
1017,South Dakota,24,Hungary,0.53,0.37,2.76,2.72,6.21,4.83,0.0467,0.0356,0.251,0.2443,0.5405,0.3828,-1.27
1018,South Dakota,25,Thailand,2.35,3.73,2.86,2.55,2.95,6.87,0.2061,0.3619,0.2604,0.2284,0.2572,0.5445,-11.02
1019,Tennessee,0,World,76983.88,75279.51,78815.8,86183.5,87187.19,83703.92,3.4233,3.4412,3.3654,3.3893,3.4909,3.5823,9.35
1020,Tennessee,0,Top 25,74350.12,72151.76,75830.25,82932.97,83654.94,80311.63,96.5788,95.8452,96.212,96.2284,95.9487,95.9473,9.37
1021,Tennessee,1,China,27189.76,23652.31,23731.34,26605.14,23397.36,20304.91,35.3188,31.4193,30.1099,30.8703,26.8358,24.258,12.11
1022,Tennessee,2,Japan,7248.75,7691.74,11006.81,11587.9,11517.74,8593.99,9.4159,10.2176,13.9652,13.4456,13.2104,10.2671,5.28
1023,Tennessee,3,Mexico,7231.19,7324.04,7054.76,8369.73,10322.01,10429.83,9.3931,9.7291,8.951,9.7115,11.8389,12.4604,18.64
1024,Tennessee,4,Ireland,7002.23,6625.02,6925.21,6524.27,7812.93,7700.38,9.0957,8.8006,8.7866,7.5702,8.9611,9.1995,-5.79
1025,Tennessee,5,Canada,5772.38,5155.83,4547.95,5225.13,6086.92,5491.73,7.4982,6.8489,5.7703,6.0628,6.9814,6.5609,14.89
1026,Tennessee,6,Germany,3193.48,3563.02,3634.19,3869.29,4023.26,3646.86,4.1483,4.7331,4.611,4.4896,4.6145,4.3569,6.47
1027,Tennessee,7,"Korea, South",1543.57,2007.22,2591.52,2977.12,2042.55,1207.8,2.0051,2.6664,3.2881,3.4544,2.3427,1.4429,14.88
1028,Tennessee,8,United Kingdom,1374.71,2075.66,1994.77,2016.42,1878.2,2958.02,1.7857,2.7573,2.5309,2.3397,2.1542,3.5339,1.09
1029,Tennessee,9,Italy,885.9,1389.19,1683.92,1926.47,1542.82,1531.47,1.1508,1.8454,2.1365,2.2353,1.7696,1.8296,14.4
1030,Tennessee,10,Vietnam,1567.97,1604.57,1794.06,1917.25,2591.05,3630.03,2.0368,2.1315,2.2763,2.2246,2.9718,4.3368,6.87
1031,Tennessee,11,India,1429.67,1599.16,1641.23,1760.88,2132.55,2168.83,1.8571,2.1243,2.0824,2.0432,2.4459,2.5911,7.29
